,storing_materiaal,storing_diameter,storing_melddatum,storing_aanlegjaar,age_at_failure,Diameter_group,Construction_year_group,Group_id,Group_failurerate,Diameter_group_failurerate,Pipe_failurerate
1154,MAT_AC,100.0,2013-06-13 00:00:00,1974-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
244,MAT_AC,200.0,2010-03-04 00:00:00,1967-01-01,43.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.005666157486013228
678,MAT_AC,150.0,2012-11-20 00:00:00,1981-01-01,31.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.00408490423410256
153,MAT_AC,100.0,2010-02-07 00:00:00,1951-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1871,MAT_AC,100.0,2016-05-14 00:00:00,1943-01-01,73.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.009619290615789897
1236,MAT_AC,200.0,2014-08-19 00:00:00,1980-01-01,34.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.0044802175470802265
1133,MAT_AC,125.0,2013-10-01 00:00:00,1963-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
419,MAT_AC,100.0,2011-01-19 00:00:00,1966-01-01,45.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005929699694665005
1579,MAT_AC,250.0,2015-07-25 00:00:00,1969-01-01,46.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.0060614707989908945
1341,MAT_AC,100.0,2014-09-18 00:00:00,1956-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
2186,MAT_AC,100.0,2019-10-25 00:00:00,1962-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
1938,MAT_AC,200.0,2017-04-02 00:00:00,1957-01-01,60.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.007906266259553341
627,MAT_AC,200.0,2012-09-27 00:00:00,1972-01-01,40.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.005270844173035561
603,MAT_AC,100.0,2012-02-20 00:00:00,1973-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
374,MAT_AC,100.0,2011-09-18 00:00:00,1957-01-01,54.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0071156396335980065
2248,MAT_AC,150.0,2019-11-30 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
1750,MAT_AC,100.0,2016-12-10 00:00:00,1955-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
798,MAT_AC,100.0,2012-12-08 00:00:00,1954-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
310,MAT_AC,100.0,2011-08-22 00:00:00,1960-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
2155,MAT_AC,100.0,2018-08-02 00:00:00,1972-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
1206,MAT_AC,100.0,2014-12-17 00:00:00,1988-01-01,26.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0034260487124731145
392,MAT_AC,100.0,2011-02-18 00:00:00,1958-01-01,53.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006983868529272118
1509,MAT_AC,100.0,2015-12-21 00:00:00,1962-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
1667,MAT_AC,150.0,2015-08-04 00:00:00,1954-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
1994,MAT_AC,125.0,2017-02-24 00:00:00,1960-01-01,57.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007510952946575674
1284,MAT_AC,100.0,2014-10-21 00:00:00,1976-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1045,MAT_AC,100.0,2013-03-28 00:00:00,1980-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
1556,MAT_AC,100.0,2015-09-07 00:00:00,1979-01-01,36.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004743759755732005
753,MAT_AC,100.0,2012-06-19 00:00:00,1961-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1467,MAT_AC,100.0,2014-01-29 00:00:00,1970-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
1192,MAT_AC,100.0,2014-05-18 00:00:00,1973-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
958,MAT_AC,100.0,2013-10-28 00:00:00,1975-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
92,MAT_AC,200.0,2010-07-13 00:00:00,1961-01-01,49.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006456784111968562
704,MAT_AC,100.0,2012-11-20 00:00:00,1943-01-01,69.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.009092206198486342
433,MAT_AC,250.0,2011-04-17 00:00:00,1979-01-01,32.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.004216675338428448
1171,MAT_AC,150.0,2013-08-30 00:00:00,1961-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1267,MAT_AC,100.0,2014-08-08 00:00:00,1981-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
921,MAT_AC,100.0,2013-02-18 00:00:00,1954-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1239,MAT_AC,100.0,2014-09-20 00:00:00,1955-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
260,MAT_AC,100.0,2010-08-24 00:00:00,1977-01-01,33.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004348446442754337
2188,MAT_AC,100.0,2019-07-08 00:00:00,1986-01-01,33.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004348446442754337
210,MAT_AC,100.0,2010-09-04 00:00:00,1964-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
23,MAT_AC,100.0,2010-07-18 00:00:00,1983-01-01,27.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0035578198167990033
545,MAT_AC,100.0,2011-05-07 00:00:00,1957-01-01,54.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0071156396335980065
220,MAT_AC,100.0,2010-04-09 00:00:00,1971-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
1002,MAT_AC,100.0,2013-09-19 00:00:00,1954-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
2203,MAT_AC,100.0,2019-06-22 00:00:00,1968-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1585,MAT_AC,100.0,2015-07-09 00:00:00,1976-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
949,MAT_AC,100.0,2013-11-05 00:00:00,1966-01-01,47.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006193241903316784
1753,MAT_AC,150.0,2016-05-22 00:00:00,1977-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
402,MAT_AC,100.0,2011-04-18 00:00:00,1958-01-01,53.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006983868529272118
2094,MAT_AC,125.0,2018-02-27 00:00:00,1962-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
1613,MAT_AC,100.0,2015-12-18 00:00:00,1983-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
1839,MAT_AC,100.0,2016-08-29 00:00:00,1964-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1366,MAT_AC,100.0,2014-10-20 00:00:00,1957-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1672,MAT_AC,100.0,2015-06-16 00:00:00,1970-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
1547,MAT_AC,150.0,2015-12-30 00:00:00,1957-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
1979,MAT_AC,100.0,2017-01-05 00:00:00,1962-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
88,MAT_AC,200.0,2010-08-10 00:00:00,1979-01-01,31.0,160 - 300,1970 - 1980,16030019701980,0.004327175435392872,0.004668884141399624,0.00408490423410256
1244,MAT_AC,100.0,2014-01-01 00:00:00,1964-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
707,MAT_AC,100.0,2012-07-16 00:00:00,1952-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
1609,MAT_AC,150.0,2015-08-04 00:00:00,1966-01-01,49.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006456784111968562
1011,MAT_AC,100.0,2013-11-14 00:00:00,1969-01-01,44.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005797928590339117
90,MAT_AC,125.0,2010-06-19 00:00:00,1968-01-01,42.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0055343863816873385
1062,MAT_AC,50.0,2013-08-22 00:00:00,1962-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1968,MAT_AC,125.0,2017-09-16 00:00:00,1958-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1811,MAT_AC,150.0,2016-12-15 00:00:00,1958-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
454,MAT_AC,300.0,2011-07-27 00:00:00,1953-01-01,58.0,300 - 1000,1950 - 1960,300100019501960,0.005585329526455759,0.0014915573037056083,0.0076427240509015625
78,MAT_AC,300.0,2010-11-16 00:00:00,1963-01-01,47.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006193241903316784
1572,MAT_AC,100.0,2015-06-11 00:00:00,1977-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1999,MAT_AC,100.0,2017-11-22 00:00:00,1988-01-01,29.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0038213620254507813
258,MAT_AC,150.0,2010-07-19 00:00:00,1954-01-01,56.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007379181842249785
208,MAT_AC,100.0,2010-02-15 00:00:00,1967-01-01,43.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005666157486013228
351,MAT_AC,100.0,2011-12-07 00:00:00,1954-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
226,MAT_AC,100.0,2010-02-08 00:00:00,1967-01-01,43.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005666157486013228
1903,MAT_AC,100.0,2016-06-30 00:00:00,1971-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
658,MAT_AC,100.0,2012-12-05 00:00:00,1976-01-01,36.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004743759755732005
1690,MAT_AC,100.0,2016-08-02 00:00:00,1974-01-01,42.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0055343863816873385
1594,MAT_AC,100.0,2015-06-05 00:00:00,1938-01-01,77.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.010146375033093454
1149,MAT_AC,100.0,2013-08-08 00:00:00,1983-01-01,30.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0039531331297766705
1885,MAT_AC,100.0,2016-06-07 00:00:00,1957-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
458,MAT_AC,150.0,2011-05-26 00:00:00,1954-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1759,MAT_AC,150.0,2016-03-17 00:00:00,1955-01-01,61.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00803803736387923
1699,MAT_AC,250.0,2016-07-21 00:00:00,1958-01-01,58.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.0076427240509015625
414,MAT_AC,200.0,2011-04-24 00:00:00,1961-01-01,50.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.0065885552162944505
973,MAT_AC,100.0,2013-03-08 00:00:00,1954-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
1744,MAT_AC,100.0,2016-08-05 00:00:00,1963-01-01,53.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006983868529272118
1693,MAT_AC,100.0,2016-12-06 00:00:00,1984-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
710,MAT_AC,100.0,2012-12-08 00:00:00,1968-01-01,44.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005797928590339117
1131,MAT_AC,150.0,2013-05-30 00:00:00,1989-01-01,24.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0031625065038213365
2056,MAT_AC,100.0,2018-08-06 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
13,MAT_AC,100.0,2010-10-13 00:00:00,1964-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
1738,MAT_AC,400.0,2016-12-28 00:00:00,1965-01-01,51.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.00672032632062034
1552,MAT_AC,100.0,2015-07-06 00:00:00,1961-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
2126,MAT_AC,125.0,2018-01-24 00:00:00,1955-01-01,63.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.008301579572531009
492,MAT_AC,200.0,2011-09-12 00:00:00,1962-01-01,49.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.006456784111968562
1689,MAT_AC,100.0,2016-04-06 00:00:00,1960-01-01,56.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007379181842249785
263,MAT_AC,100.0,2010-08-01 00:00:00,1954-01-01,56.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007379181842249785
1567,MAT_AC,100.0,2015-06-10 00:00:00,1970-01-01,45.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005929699694665005
150,MAT_AC,100.0,2010-08-25 00:00:00,1960-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1123,MAT_AC,50.0,2013-10-08 00:00:00,1961-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
84,MAT_AC,300.0,2010-11-29 00:00:00,1977-01-01,33.0,300 - 1000,1970 - 1980,300100019701980,0.00031314119919218766,0.0014915573037056083,0.004348446442754337
337,MAT_AC,150.0,2011-08-18 00:00:00,1953-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
1730,MAT_AC,200.0,2016-06-16 00:00:00,1984-01-01,32.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.004216675338428448
161,MAT_AC,100.0,2010-07-03 00:00:00,1966-01-01,44.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005797928590339117
1370,MAT_AC,150.0,2014-08-13 00:00:00,1968-01-01,46.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0060614707989908945
1646,MAT_AC,150.0,2015-12-23 00:00:00,1991-01-01,24.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0031625065038213365
494,MAT_AC,150.0,2011-09-26 00:00:00,1973-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1607,MAT_AC,100.0,2015-01-07 00:00:00,1964-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1430,MAT_AC,250.0,2014-08-09 00:00:00,1986-01-01,28.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.0036895909211248925
1654,MAT_AC,100.0,2015-06-15 00:00:00,1978-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
731,MAT_AC,100.0,2012-08-04 00:00:00,1973-01-01,39.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005139073068709672
858,MAT_AC,500.0,2013-06-25 00:00:00,1985-01-01,28.0,300 - 1000,1980 - 1990,300100019801990,0.0006087590999614961,0.0014915573037056083,0.0036895909211248925
1424,MAT_AC,100.0,2014-05-01 00:00:00,1974-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1554,MAT_AC,100.0,2015-06-01 00:00:00,1978-01-01,37.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.004875530860057893
41,MAT_AC,150.0,2010-01-22 00:00:00,1982-01-01,28.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0036895909211248925
611,MAT_AC,125.0,2012-06-17 00:00:00,1972-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1557,MAT_AC,125.0,2015-03-22 00:00:00,1964-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1543,MAT_AC,125.0,2015-11-19 00:00:00,1960-01-01,55.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.007247410737923896
404,MAT_AC,100.0,2011-06-28 00:00:00,1961-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
126,MAT_AC,100.0,2010-01-15 00:00:00,1967-01-01,43.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.005666157486013228
1514,MAT_AC,150.0,2015-01-19 00:00:00,1963-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
1676,MAT_AC,100.0,2015-05-10 00:00:00,1963-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
773,MAT_AC,100.0,2012-09-18 00:00:00,1961-01-01,51.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.00672032632062034
1691,MAT_AC,100.0,2016-07-15 00:00:00,1966-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1281,MAT_AC,100.0,2014-12-19 00:00:00,1955-01-01,59.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007774495155227452
2078,MAT_AC,100.0,2018-06-19 00:00:00,1977-01-01,41.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005402615277361449
1400,MAT_AC,100.0,2014-11-21 00:00:00,1956-01-01,58.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0076427240509015625
445,MAT_AC,100.0,2011-01-27 00:00:00,1959-01-01,52.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006852097424946229
2297,MAT_AC,100.0,2019-12-13 00:00:00,1969-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
1170,MAT_AC,200.0,2013-07-20 00:00:00,1989-01-01,24.0,160 - 300,1980 - 1990,16030019801990,0.003549969875818495,0.004668884141399624,0.0031625065038213365
935,MAT_AC,100.0,2013-10-22 00:00:00,1966-01-01,47.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006193241903316784
1893,MAT_AC,150.0,2016-01-14 00:00:00,1976-01-01,40.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005270844173035561
1889,MAT_AC,200.0,2016-03-23 00:00:00,1962-01-01,54.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.0071156396335980065
1825,MAT_AC,150.0,2016-03-10 00:00:00,1935-01-01,81.0,0 - 160,1930 - 1940,16019301940,0.0120901165446888,0.019447347390450617,0.010673459450397011
2212,MAT_AC,100.0,2019-07-28 00:00:00,1981-01-01,38.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0050073019643837825
298,MAT_AC,200.0,2010-06-15 00:00:00,1938-01-01,72.0,160 - 300,1930 - 1940,16030019301940,0.012121784682335806,0.004668884141399624,0.00948751951146401
1668,MAT_AC,100.0,2015-08-05 00:00:00,1963-01-01,52.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006852097424946229
49,MAT_AC,100.0,2010-06-25 00:00:00,1958-01-01,52.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.006852097424946229
1378,MAT_AC,150.0,2014-03-20 00:00:00,1976-01-01,38.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0050073019643837825
1257,MAT_AC,100.0,2014-05-22 00:00:00,1970-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
174,MAT_AC,100.0,2010-09-08 00:00:00,1982-01-01,28.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.0036895909211248925
1801,MAT_AC,100.0,2016-10-19 00:00:00,1954-01-01,62.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00816980846820512
200,MAT_AC,100.0,2010-01-19 00:00:00,1959-01-01,51.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.00672032632062034
1773,MAT_AC,100.0,2016-10-10 00:00:00,1968-01-01,48.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006325013007642673
771,MAT_AC,125.0,2012-08-18 00:00:00,1955-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
757,MAT_AC,150.0,2012-02-12 00:00:00,1956-01-01,56.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007379181842249785
1234,MAT_AC,150.0,2014-12-01 00:00:00,1964-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
884,MAT_AC,125.0,2013-09-30 00:00:00,1966-01-01,47.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006193241903316784
1375,MAT_AC,300.0,2014-11-04 00:00:00,1965-01-01,49.0,300 - 1000,1960 - 1970,300100019601970,0.0034630756924591264,0.0014915573037056083,0.006456784111968562
543,MAT_AC,50.0,2011-03-09 00:00:00,1964-01-01,47.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.006193241903316784
1586,MAT_AC,100.0,2015-12-13 00:00:00,1971-01-01,44.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.005797928590339117
188,MAT_AC,150.0,2010-04-14 00:00:00,1948-01-01,62.0,0 - 160,1940 - 1950,16019401950,0.03147109930130199,0.019447347390450617,0.00816980846820512
2022,MAT_AC,250.0,2017-10-30 00:00:00,1956-01-01,61.0,160 - 300,1950 - 1960,16030019501960,0.007169865387818386,0.004668884141399624,0.00803803736387923
253,MAT_AC,150.0,2010-03-19 00:00:00,1960-01-01,50.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0065885552162944505
2258,MAT_AC,125.0,2019-06-23 00:00:00,1965-01-01,54.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0071156396335980065
346,MAT_AC,200.0,2011-06-07 00:00:00,1969-01-01,42.0,160 - 300,1960 - 1970,16030019601970,0.0067077637583175835,0.004668884141399624,0.0055343863816873385
2159,MAT_AC,150.0,2018-08-10 00:00:00,1986-01-01,32.0,0 - 160,1980 - 1990,16019801990,0.009499218931547145,0.019447347390450617,0.004216675338428448
2308,MAT_AC,100.0,2019-12-09 00:00:00,1973-01-01,46.0,0 - 160,1970 - 1980,16019701980,0.021659410197919917,0.019447347390450617,0.0060614707989908945
248,MAT_AC,125.0,2010-06-17 00:00:00,1968-01-01,42.0,0 - 160,1960 - 1970,16019601970,0.02413711332142534,0.019447347390450617,0.0055343863816873385
764,MAT_AC,100.0,2012-08-27 00:00:00,1958-01-01,54.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.0071156396335980065
623,MAT_AC,100.0,2012-10-03 00:00:00,1952-01-01,60.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007906266259553341
1413,MAT_AC,100.0,2014-07-26 00:00:00,1990-01-01,24.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0031625065038213365
866,MAT_AC,150.0,2013-05-16 00:00:00,1956-01-01,57.0,0 - 160,1950 - 1960,16019501960,0.023593731428492856,0.019447347390450617,0.007510952946575674
1145,MAT_AC,100.0,2013-07-03 00:00:00,1991-01-01,22.0,0 - 160,1990 - 2000,16019902000,0.010718391292134262,0.019447347390450617,0.0028989642951695585
